EpochTime,PolarStrap.BeatSpacing
1350290506.793,0.883
1350290507.647,0.854
1350290508.469,0.822
1350290509.351,0.882
1350290510.272,0.921
1350290511.169,0.897
1350290512.008,0.839
1350290512.82,0.812
1350290513.672,0.852
1350290514.543,0.871
1350290515.426,0.883
1350290516.257,0.831
1350290517.059,0.802
1350290517.899,0.84
1350290518.769,0.87
1350290519.652,0.884
1350290520.483,0.831
1350290521.291,0.808
1350290522.108,0.817
1350290522.957,0.849
1350290523.8,0.843
1350290524.634,0.834
1350290525.441,0.807
1350290526.287,0.847
1350290527.184,0.896
1350290528.124,0.94
1350290529,0.876
1350290529.832,0.832
1350290530.678,0.846
1350290531.544,0.866
1350290532.433,0.889
1350290533.301,0.868
1350290534.147,0.846
1350290535.009,0.862
1350290535.9,0.892
1350290536.794,0.894
1350290537.647,0.853
1350290538.481,0.834
1350290539.322,0.842
1350290540.215,0.893
1350290541.151,0.937
1350290542.076,0.925
1350290542.953,0.877
1350290543.818,0.865
1350290544.736,0.918
1350290545.68,0.943
1350290546.623,0.943
1350290547.494,0.871
1350290548.328,0.834
1350290549.231,0.902
1350290550.169,0.938
1350290551.107,0.938
1350290551.978,0.87
1350290552.815,0.837
1350290553.698,0.884
1350290554.632,0.934
1350290555.562,0.93
1350290556.475,0.913
1350290557.325,0.851
1350290558.147,0.821
1350290559.005,0.858
1350290559.876,0.871
1350290560.763,0.887
1350290561.644,0.881
1350290562.484,0.841
1350290563.299,0.814
1350290564.172,0.873
1350290565.074,0.902
1350290565.986,0.912
1350290566.849,0.862
1350290567.675,0.826
1350290568.535,0.86
1350290569.424,0.889
1350290570.323,0.899
1350290571.177,0.854
1350290571.996,0.819
1350290572.862,0.866
1350290573.769,0.906
1350290574.657,0.889
1350290575.494,0.837
1350290576.309,0.814
1350290577.112,0.804
1350290577.955,0.843
1350290578.811,0.855
1350290579.667,0.856
1350290580.495,0.828
1350290581.296,0.801
1350290582.153,0.857
1350290583.023,0.869
1350290583.848,0.825
1350290584.661,0.813
1350290585.509,0.848
1350290586.374,0.865
1350290587.251,0.877
1350290588.071,0.82
1350290588.859,0.788
1350290589.69,0.83
1350290590.528,0.839
1350290591.37,0.842
1350290592.177,0.807
1350290592.974,0.797
1350290593.793,0.819
1350290594.645,0.852
1350290595.508,0.863
1350290596.347,0.839
1350290597.159,0.812
1350290597.953,0.794
1350290598.795,0.842
1350290599.653,0.858
1350290600.503,0.85
1350290601.322,0.819
1350290602.115,0.793
1350290602.956,0.841
1350290603.841,0.885
1350290604.724,0.883
1350290605.574,0.851
1350290606.4,0.826
1350290607.242,0.842
1350290608.146,0.903
1350290609.066,0.921
1350290609.981,0.914
1350290610.846,0.865
1350290611.691,0.845
1350290612.6,0.909
1350290613.543,0.943
1350290614.415,0.872
1350290615.251,0.836
1350290616.1,0.849
1350290616.974,0.874
1350290617.856,0.882
1350290618.751,0.896
1350290619.615,0.864
1350290620.449,0.834
1350290621.296,0.847
1350290622.168,0.872
1350290623.016,0.848
1350290623.828,0.812
1350290624.671,0.843
1350290625.56,0.889
1350290626.465,0.905
1350290627.337,0.872
1350290628.173,0.836
1350290628.959,0.786
1350290629.788,0.829
1350290630.629,0.841
1350290631.457,0.828
1350290632.28,0.823
1350290633.101,0.82
1350290633.993,0.893
1350290634.926,0.933
1350290635.841,0.915
1350290636.695,0.854
1350290637.514,0.818
1350290638.375,0.861
1350290639.267,0.892
1350290640.165,0.898
1350290641.024,0.859
1350290641.849,0.824
1350290642.709,0.86
1350290643.603,0.894
1350290644.499,0.896
1350290645.357,0.857
1350290646.186,0.829
1350290647.063,0.877
1350290647.969,0.906
1350290648.875,0.906
1350290649.732,0.857
1350290650.553,0.82
1350290651.429,0.876
1350290652.339,0.91
1350290653.233,0.895
1350290654.077,0.844
1350290654.897,0.819
1350290655.767,0.87
1350290656.66,0.894
1350290657.495,0.835
1350290658.312,0.816
1350290659.186,0.874
1350290660.068,0.883
1350290660.957,0.889
1350290661.782,0.825
1350290662.585,0.803
1350290663.39,0.805
1350290664.233,0.844
1350290665.07,0.837
1350290665.937,0.866
1350290666.739,0.803
1350290667.553,0.813
1350290668.408,0.855
1350290669.273,0.864
1350290670.153,0.881
1350290671.003,0.85
1350290671.839,0.836
1350290672.712,0.873
1350290673.618,0.906
1350290674.5,0.882
1350290675.343,0.843
1350290676.183,0.84
1350290677.086,0.903
1350290678.04,0.954
1350290678.982,0.941
1350290679.853,0.871
1350290680.697,0.845
1350290681.586,0.889
1350290682.535,0.949
1350290683.493,0.958
1350290684.372,0.879
1350290685.213,0.841
1350290686.102,0.889
1350290687.004,0.902
1350290687.887,0.883
1350290688.73,0.843
1350290689.55,0.82
1350290690.422,0.872
1350290691.315,0.893
1350290692.209,0.895
1350290693.061,0.852
1350290693.865,0.805
1350290694.734,0.869
1350290695.609,0.875
1350290696.443,0.834
1350290697.257,0.813
1350290698.059,0.802
1350290698.913,0.854
1350290699.784,0.871
1350290700.659,0.875
1350290701.492,0.833
1350290702.307,0.814
1350290703.178,0.871
1350290704.061,0.883
1350290704.952,0.892
1350290705.785,0.833
1350290706.604,0.818
1350290707.468,0.864
1350290708.357,0.889
1350290709.303,0.946
1350290710.178,0.875
1350290711.022,0.844
1350290711.943,0.922
1350290712.888,0.944
1350290713.805,0.917
1350290714.654,0.85
1350290715.477,0.822
1350290716.345,0.868
1350290717.239,0.895
1350290718.086,0.847
1350290718.913,0.827
1350290719.726,0.812
1350290720.584,0.858
1350290721.48,0.896
1350290722.372,0.893
1350290723.197,0.825
1350290724.009,0.812
1350290724.877,0.868
1350290725.777,0.9
1350290726.676,0.898
1350290727.518,0.842
1350290728.335,0.817
1350290729.203,0.868
1350290730.096,0.893
1350290730.997,0.901
1350290731.84,0.843
1350290732.644,0.804
1350290733.499,0.855
1350290734.383,0.884
1350290735.255,0.872
1350290736.087,0.832
1350290736.896,0.809
1350290737.745,0.85
1350290738.609,0.864
1350290739.469,0.859
1350290740.282,0.813
1350290741.085,0.803
1350290741.938,0.853
1350290742.806,0.868
1350290743.644,0.838
1350290744.444,0.801
1350290745.237,0.793
1350290746.091,0.854
1350290746.954,0.863
1350290747.817,0.863
1350290748.625,0.808
1350290749.406,0.781
1350290750.223,0.816
1350290751.048,0.825
1350290751.872,0.824
1350290752.678,0.806
1350290753.47,0.792
1350290754.292,0.822
1350290755.193,0.901
1350290756.137,0.943
1350290757.031,0.895
1350290757.873,0.842
1350290758.704,0.831
1350290759.578,0.874
1350290760.467,0.889
1350290761.343,0.876
1350290762.19,0.847
1350290762.999,0.81
1350290763.867,0.868
1350290764.749,0.882
1350290765.623,0.874
1350290766.464,0.841
1350290767.267,0.803
1350290768.136,0.869
1350290769.017,0.881
1350290769.929,0.912
1350290770.796,0.867
1350290771.632,0.836
1350290772.51,0.878
1350290773.445,0.936
1350290774.384,0.938
1350290775.273,0.889
1350290776.11,0.838
1350290776.953,0.843
1350290777.842,0.889
1350290778.768,0.926
1350290779.659,0.892
1350290780.508,0.849
1350290781.346,0.838
1350290782.226,0.88
1350290783.109,0.884
1350290783.979,0.869
1350290784.794,0.815
1350290785.591,0.797
1350290786.441,0.851
1350290787.317,0.876
1350290788.19,0.872
1350290789.017,0.827
1350290789.83,0.813
1350290790.7,0.87
1350290791.575,0.875
1350290792.431,0.855
1350290793.261,0.83
1350290794.058,0.797
1350290794.929,0.871
1350290795.789,0.86
1350290796.635,0.846
1350290797.464,0.829
1350290798.288,0.824
1350290799.166,0.878
1350290800.073,0.907
1350290800.974,0.9
1350290801.838,0.864
1350290802.663,0.825
1350290803.533,0.87
1350290804.428,0.895
1350290805.322,0.895
1350290806.157,0.835
1350290806.977,0.819
1350290807.8,0.823
1350290808.58,0.78
1350290809.331,0.751
1350290810.052,0.721
1350290810.762,0.71
1350290811.468,0.706
1350290812.174,0.706
1350290812.891,0.717
1350290813.606,0.715
1350290814.327,0.722
1350290815.042,0.715
1350290815.75,0.708
1350290816.457,0.707
1350290817.143,0.686
1350290817.826,0.684
1350290818.512,0.686
1350290819.191,0.679
1350290819.865,0.675
1350290820.528,0.663
1350290821.2,0.672
1350290821.874,0.674
1350290822.535,0.661
1350290823.209,0.674
1350290823.919,0.71
1350290824.648,0.729
1350290825.41,0.763
1350290826.16,0.75
1350290826.884,0.724
1350290827.636,0.752
1350290828.463,0.827
1350290829.365,0.902
1350290830.269,0.903
1350290831.149,0.88
1350290831.987,0.839
1350290832.776,0.789
1350290833.559,0.782
1350290834.346,0.787
1350290835.138,0.792
1350290835.918,0.78
1350290836.688,0.77
1350290837.52,0.832
1350290838.389,0.869
1350290839.274,0.886
1350290840.14,0.865
1350290840.977,0.837
1350290841.838,0.861
1350290842.731,0.893
1350290843.632,0.901
1350290844.534,0.902
1350290845.403,0.869
1350290846.235,0.832
1350290847.102,0.866
1350290847.991,0.89
1350290848.887,0.896
1350290849.741,0.854
1350290850.575,0.834
1350290851.457,0.882
1350290852.336,0.879
1350290853.217,0.881
1350290854.069,0.853
1350290854.899,0.829
1350290855.758,0.859
1350290856.632,0.874
1350290857.498,0.866
1350290858.351,0.853
1350290859.177,0.826
1350290860.036,0.859
1350290860.905,0.869
1350290861.791,0.886
1350290862.648,0.856
1350290863.474,0.826
1350290864.35,0.876
1350290865.196,0.847
1350290866.053,0.856
1350290866.889,0.836
1350290867.694,0.806
1350290868.499,0.805
1350290869.32,0.821
1350290870.148,0.827
1350290870.965,0.817
1350290871.798,0.833
1350290872.666,0.868
1350290873.54,0.874
1350290874.415,0.875
1350290875.259,0.844
1350290876.063,0.804
1350290876.907,0.845
1350290877.781,0.874
1350290878.663,0.882
1350290879.53,0.867
1350290880.369,0.839
1350290881.239,0.87
1350290882.079,0.84
1350290882.898,0.818
1350290883.729,0.831
1350290884.526,0.798
1350290885.36,0.834
1350290886.237,0.877
1350290887.152,0.915
1350290888.052,0.899
1350290888.923,0.871
1350290889.83,0.907
1350290890.756,0.926
1350290891.683,0.927
1350290892.587,0.904
1350290893.446,0.859
1350290894.349,0.902
1350290895.246,0.897
1350290896.134,0.888
1350290896.988,0.854
1350290897.815,0.826
1350290898.677,0.862
1350290899.501,0.824
1350290900.303,0.802
1350290901.071,0.769
1350290901.837,0.766
1350290902.605,0.768
1350290903.387,0.782
1350290904.181,0.794
1350290904.984,0.804
1350290905.831,0.847
1350290906.742,0.911
1350290907.687,0.944
1350290908.605,0.918
1350290909.514,0.909
1350290910.438,0.924
1350290911.387,0.949
1350290912.337,0.95
1350290913.298,0.961
1350290914.235,0.938
1350290915.117,0.882
1350290916.035,0.918
1350290916.971,0.936
1350290917.892,0.921
1350290918.809,0.917
1350290919.723,0.914
1350290920.601,0.878
1350290921.475,0.874
1350290922.374,0.899
1350290923.274,0.9
1350290924.173,0.898
1350290925.033,0.86
1350290925.868,0.835
1350290926.742,0.874
1350290927.621,0.879
1350290928.492,0.871
1350290929.331,0.839
1350290930.159,0.828
1350290931.009,0.85
1350290931.867,0.858
1350290932.702,0.835
1350290933.514,0.812
1350290934.34,0.826
1350290935.17,0.83
1350290936.001,0.831
1350290936.81,0.809
1350290937.599,0.789
1350290938.415,0.816
1350290939.273,0.857
1350290940.147,0.874
1350290940.988,0.842
1350290941.81,0.821
1350290942.668,0.858
1350290943.538,0.87
1350290944.4,0.862
1350290945.255,0.854
1350290946.084,0.829
1350290946.945,0.861
1350290947.829,0.884
1350290948.727,0.897
1350290949.596,0.869
1350290950.425,0.829
1350290951.27,0.845
1350290952.123,0.854
1350290952.973,0.85
1350290953.817,0.845
1350290954.637,0.819
1350290955.435,0.798
1350290956.271,0.836
1350290957.142,0.871
1350290958.024,0.883
1350290958.878,0.854
1350290959.712,0.834
1350290960.586,0.874
1350290961.495,0.909
1350290962.391,0.896
1350290963.268,0.877
1350290964.114,0.847
1350290964.975,0.86
1350290965.862,0.888
1350290966.767,0.904
1350290967.65,0.884
1350290968.481,0.83
1350290969.314,0.833
1350290970.202,0.889
1350290971.09,0.888
1350290971.979,0.889
1350290972.826,0.848
1350290973.645,0.818
1350290974.504,0.859
1350290975.381,0.877
1350290976.266,0.885
1350290977.127,0.861
1350290977.958,0.831
1350290978.814,0.855
1350290979.694,0.881
1350290980.599,0.904
1350290981.503,0.904
1350290982.362,0.859
1350290983.199,0.837
1350290984.078,0.879
1350290984.958,0.88
1350290985.831,0.873
1350290986.688,0.856
1350290987.51,0.822
1350290988.355,0.845
1350290989.223,0.868
1350290990.122,0.899
1350290991.006,0.884
1350290991.863,0.857
1350290992.708,0.845
1350290993.591,0.883
1350290994.478,0.887
1350290995.353,0.875
1350290996.204,0.852
1350290997.033,0.829
1350290997.895,0.861
1350290998.777,0.883
1350290999.674,0.896
1350291000.568,0.895
1350291001.407,0.839
1350291002.229,0.821
1350291003.085,0.856
1350291003.959,0.874
1350291004.797,0.838
1350291005.607,0.81
1350291006.453,0.847
1350291007.323,0.87
1350291008.194,0.871
1350291009.044,0.85
1350291009.874,0.83
1350291010.74,0.866
1350291011.631,0.891
1350291012.52,0.889
1350291013.374,0.854
1350291014.205,0.831
1350291015.064,0.858
1350291015.949,0.886
1350291016.84,0.891
1350291017.7,0.86
1350291018.537,0.837
1350291019.383,0.846
1350291020.235,0.853
1350291021.062,0.826
1350291021.864,0.803
1350291022.692,0.828
1350291023.598,0.905
1350291024.488,0.891
1350291025.342,0.854
1350291026.171,0.829
1350291027.048,0.877
1350291027.93,0.882
1350291028.762,0.832
1350291029.546,0.784
1350291030.337,0.791
1350291031.126,0.789
1350291031.903,0.777
1350291032.663,0.76
1350291033.412,0.749
1350291034.191,0.779
1350291035.007,0.815
1350291035.846,0.839
1350291036.675,0.829
1350291037.517,0.842
1350291038.411,0.895
1350291039.331,0.92
1350291040.259,0.928
1350291041.164,0.905
1350291042.022,0.857
1350291042.915,0.894
1350291043.843,0.928
1350291044.774,0.931
1350291045.659,0.886
1350291046.51,0.851
1350291047.389,0.879
1350291048.274,0.885
1350291049.172,0.898
1350291050.07,0.898
1350291050.941,0.87
1350291051.793,0.853
1350291052.686,0.893
1350291053.6,0.914
1350291054.53,0.931
1350291055.411,0.881
1350291056.254,0.843
1350291057.132,0.878
1350291058.036,0.904
1350291058.932,0.896
1350291059.813,0.881
1350291060.658,0.846
1350291061.502,0.844
1350291062.382,0.88
1350291063.276,0.895
1350291064.175,0.898
1350291065.044,0.869
1350291065.887,0.843
1350291066.764,0.877
1350291067.67,0.906
1350291068.575,0.905
1350291069.462,0.887
1350291070.319,0.857
1350291071.176,0.856
1350291072.066,0.89
1350291072.972,0.906
1350291073.866,0.895
1350291074.729,0.862
1350291075.572,0.844
1350291076.438,0.865
1350291077.29,0.853
1350291078.135,0.845
1350291078.941,0.807
1350291079.737,0.796
1350291080.558,0.82
1350291081.372,0.814
1350291082.19,0.817
1350291083.008,0.818
1350291083.834,0.826
1350291084.691,0.856
1350291085.569,0.879
1350291086.434,0.864
1350291087.26,0.826
1350291088.113,0.854
1350291088.98,0.866
1350291089.895,0.915
1350291090.716,0.821
1350291091.496,0.78
1350291092.255,0.759
1350291093.002,0.747
1350291093.77,0.768
1350291094.562,0.792
1350291095.355,0.793
1350291096.13,0.775
1350291096.899,0.769
1350291097.694,0.796
1350291098.55,0.855
1350291099.459,0.909
1350291100.344,0.885
1350291101.226,0.882
1350291102.154,0.929
1350291103.085,0.931
1350291104.042,0.957
1350291104.957,0.915
1350291105.854,0.896
1350291106.775,0.922
1350291107.706,0.931
1350291108.64,0.934
1350291109.55,0.91
1350291110.42,0.87
1350291111.339,0.919
1350291112.264,0.925
1350291113.188,0.924
1350291114.1,0.912
1350291114.982,0.882
1350291115.846,0.864
1350291116.738,0.893
1350291117.621,0.883
1350291118.505,0.884
1350291119.358,0.854
1350291120.211,0.853
1350291121.107,0.896
1350291122.016,0.908
1350291122.929,0.913
1350291123.816,0.888
1350291124.678,0.861
1350291125.567,0.89
1350291126.483,0.916
1350291127.405,0.922
1350291128.294,0.889
1350291129.155,0.861
1350291130.05,0.895
1350291130.939,0.889
1350291131.822,0.884
1350291132.683,0.86
1350291133.498,0.815
1350291134.351,0.853
1350291135.231,0.88
1350291136.091,0.86
1350291136.929,0.838
1350291137.747,0.818
1350291138.626,0.879
1350291139.538,0.912
1350291140.459,0.921
1350291141.353,0.894
1350291142.241,0.889
1350291143.073,0.832
1350291143.914,0.841
1350291144.747,0.833
1350291145.571,0.824
1350291146.381,0.81
1350291147.232,0.852
1350291148.149,0.916
1350291149.073,0.925
1350291149.986,0.913
1350291150.845,0.858
1350291151.743,0.898
1350291152.665,0.922
1350291153.597,0.932
1350291154.485,0.889
1350291155.348,0.862
1350291156.264,0.916
1350291157.221,0.957
1350291158.171,0.95
1350291159.087,0.916
1350291160.058,0.971
1350291161.052,0.994
1350291162.022,0.97
1350291162.945,0.924
1350291163.876,0.931
1350291164.826,0.95
1350291165.771,0.944
1350291166.686,0.915
1350291167.561,0.875
1350291168.479,0.918
1350291169.41,0.932
1350291170.326,0.916
1350291171.198,0.872
1350291172.073,0.875
1350291173.007,0.934
1350291173.927,0.92
1350291174.872,0.945
1350291175.742,0.87
1350291176.59,0.848
1350291177.471,0.881
1350291178.363,0.893
1350291179.255,0.892
1350291180.126,0.871
1350291180.984,0.858
1350291181.89,0.905
1350291182.819,0.93
1350291183.725,0.905
1350291184.596,0.871
1350291185.474,0.878
1350291186.374,0.9
1350291187.252,0.878
1350291188.115,0.863
1350291188.944,0.829
1350291189.806,0.861
1350291190.683,0.877
1350291191.569,0.887
1350291192.424,0.854
1350291193.272,0.848
1350291194.206,0.935
1350291195.181,0.975
1350291196.148,0.967
1350291197.063,0.915
1350291198.023,0.96
1350291199.002,0.979
1350291199.992,0.99
1350291200.971,0.979
1350291201.869,0.898
1350291202.799,0.93
1350291203.735,0.937
1350291204.689,0.953
1350291205.599,0.91
1350291206.478,0.879
1350291207.412,0.935
1350291208.367,0.955
1350291209.306,0.938
1350291210.207,0.901
1350291211.083,0.876
1350291211.996,0.913
1350291212.958,0.962
1350291213.908,0.95
1350291214.806,0.897
1350291215.708,0.902
1350291216.626,0.918
1350291217.534,0.908
1350291218.435,0.9
1350291219.288,0.854
1350291220.184,0.896
1350291221.092,0.908
1350291222.004,0.912
1350291222.89,0.886
1350291223.741,0.852
1350291224.618,0.877
1350291225.521,0.902
1350291226.431,0.91
1350291227.317,0.887
1350291228.18,0.862
1350291229.085,0.905
1350291230.021,0.936
1350291230.941,0.921
1350291231.84,0.898
1350291232.704,0.864
1350291233.614,0.91
1350291234.539,0.925
1350291235.446,0.907
1350291236.305,0.858
1350291237.195,0.891
1350291238.095,0.899
1350291239.002,0.907
1350291239.889,0.887
1350291240.726,0.837
1350291241.592,0.866
1350291242.439,0.847
1350291243.286,0.848
1350291244.111,0.825
1350291244.913,0.802
1350291245.748,0.835
1350291246.606,0.857
1350291247.485,0.88
1350291248.352,0.866
1350291249.214,0.862
1350291250.124,0.91
1350291251.047,0.923
1350291251.957,0.91
1350291252.852,0.895
1350291253.777,0.926
1350291254.732,0.955
1350291255.669,0.937
1350291256.576,0.907
1350291257.477,0.9
1350291258.396,0.919
1350291259.316,0.92
1350291260.2,0.885
1350291261.077,0.877
1350291262,0.923
1350291262.934,0.934
1350291263.854,0.92
1350291264.713,0.859
1350291265.592,0.879
1350291266.488,0.896
1350291267.426,0.938
1350291268.317,0.892
1350291269.17,0.853
1350291270.052,0.882
1350291270.97,0.918
1350291271.874,0.904
1350291272.754,0.88
1350291273.633,0.879
1350291274.554,0.921
1350291275.463,0.909
1350291276.357,0.894
1350291277.213,0.856
